#curie_map:					
"#  NCIT: ""http://purl.obolibrary.org/obo/NCIT_"""					
"#  UBERON: ""http://purl.obolibrary.org/obo/UBERON_"""					
"#  owl: ""http://www.w3.org/2002/07/owl#"""					
subject_id	subject_label	predicate_id	predicate_label	object_id	object_label
NCIT:C53173	Hand Interosseous Muscle	owl:equivalentClass	equivalent to	UBERON:0001502	interosseous muscle of manus
NCIT:C52771	Hand Phalanx	owl:equivalentClass	equivalent to	UBERON:0001436	phalanx of manus
NCIT:C34185	Hand Plate	owl:equivalentClass	equivalent to	UBERON:0006875	embryonic handplate
NCIT:C52753	Hand Skin	owl:equivalentClass	equivalent to	UBERON:0001519	skin of manus
NCIT:C12230	Hard Palate	owl:equivalentClass	equivalent to	UBERON:0003216	hard palate
NCIT:C13170	Hassall's Corpuscle	owl:equivalentClass	equivalent to	UBERON:0003987	Hassall's corpuscle
NCIT:C32713	Haversian Canal	owl:equivalentClass	equivalent to	UBERON:0014731	haversian canal
NCIT:C12419	Head	owl:equivalentClass	equivalent to	UBERON:0000033	head
NCIT:C12418	Head and Neck	owl:equivalentClass	equivalent to	UBERON:0007811	craniocervical region
NCIT:C32716	Head and Neck Muscle	owl:equivalentClass	equivalent to	UBERON:0010959	craniocervical muscle
NCIT:C32717	Head of the Epididymis	owl:equivalentClass	equivalent to	UBERON:0004358	caput epididymis
NCIT:C32718	Head of the Femur	owl:equivalentClass	equivalent to	UBERON:0006767	head of femur
NCIT:C32719	Head of the Fibula	owl:equivalentClass	equivalent to	UBERON:0008775	proximal epiphysis of fibula
NCIT:C32720	Head of the Humerus	owl:equivalentClass	equivalent to	UBERON:0004411	proximal epiphysis of humerus
NCIT:C32720	Head of the Humerus	owl:equivalentClass	equivalent to	UBERON:0006801	proximal head of humerus
NCIT:C12269	Head of the Pancreas	owl:equivalentClass	equivalent to	UBERON:0001069	head of pancreas
NCIT:C32722	Head of the Tibia	owl:equivalentClass	equivalent to	UBERON:0008772	proximal epiphysis of tibia
NCIT:C52757	Head Skin	owl:equivalentClass	equivalent to	UBERON:0001084	skin of head
NCIT:C12727	Heart	owl:equivalentClass	equivalent to	UBERON:0000948	heart
NCIT:C49485	Heart Septum	owl:equivalentClass	equivalent to	UBERON:0002099	cardiac septum
NCIT:C32723	Helicotrema	owl:equivalentClass	equivalent to	UBERON:0008813	helicotrema
NCIT:C32724	Helix	owl:equivalentClass	equivalent to	UBERON:0002488	helix
NCIT:C12909	Hematopoietic System	owl:equivalentClass	equivalent to	UBERON:0002390	hematopoietic system
NCIT:C13051	Hematopoietic Tissue	owl:equivalentClass	equivalent to	UBERON:0012429	hematopoietic tissue
NCIT:C32726	Hemisphere of the Cerebellum	owl:equivalentClass	equivalent to	UBERON:0002245	cerebellar hemisphere
NCIT:C33006	Henle's Loop	owl:equivalentClass	equivalent to	UBERON:0001288	loop of Henle
NCIT:C32729	Hepatic Artery	owl:equivalentClass	equivalent to	UBERON:0001193	hepatic artery
NCIT:C34186	Hepatic Cord	owl:equivalentClass	equivalent to	UBERON:0005452	hepatic cord
NCIT:C34187	Hepatic Diverticulum	owl:equivalentClass	equivalent to	UBERON:0008835	hepatic diverticulum
NCIT:C32730	Hepatic Duct	owl:equivalentClass	equivalent to	UBERON:0005171	hepatic duct
NCIT:C12266	Hepatic Flexure	owl:equivalentClass	equivalent to	UBERON:0022277	hepatic flexure of colon
NCIT:C32732	Hepatic Lobule	owl:equivalentClass	equivalent to	UBERON:0004647	liver lobule
NCIT:C77640	Hepatic Lymph Node	owl:equivalentClass	equivalent to	UBERON:0015859	hepatic lymph node
NCIT:C32733	Hepatic Sinusoid	owl:equivalentClass	equivalent to	UBERON:0001281	hepatic sinusoid
NCIT:C32736	Hepatic Vein	owl:equivalentClass	equivalent to	UBERON:0001143	hepatic vein
NCIT:C43612	Hepatobiliary System	owl:equivalentClass	equivalent to	UBERON:0002423	hepatobiliary system
NCIT:C133752	Hepatoduodenal Ligament	owl:equivalentClass	equivalent to	UBERON:0012472	hepatoduodenal ligament
NCIT:C32737	Hepatogastric Ligament	owl:equivalentClass	equivalent to	UBERON:0012471	hepatogastric ligament
NCIT:C32740	Hilar Area of the Kidney	owl:equivalentClass	equivalent to	UBERON:0008716	hilum of kidney
NCIT:C49282	Hilar Area of the Lung	owl:equivalentClass	equivalent to	UBERON:0004886	lung hilus
NCIT:C43630	Hilar Portion of the Hepatic Duct	owl:equivalentClass	equivalent to	UBERON:0015423	hilar portion of hepatic duct
NCIT:C73467	Hilum	owl:equivalentClass	equivalent to	UBERON:0004885	hilum
NCIT:C34188	Hindgut	owl:equivalentClass	equivalent to	UBERON:0001046	hindgut
NCIT:C64193	Hip	owl:equivalentClass	equivalent to	UBERON:0001464	hip
NCIT:C32742	Hip Joint	owl:equivalentClass	equivalent to	UBERON:0001486	hip joint
NCIT:C32743	Hippocampal Fissure	owl:equivalentClass	equivalent to	UBERON:0002899	hippocampal sulcus
NCIT:C32744	Hippocampal Sulcus	owl:equivalentClass	equivalent to	UBERON:0002899	hippocampal sulcus
NCIT:C32348	Human Colostrum	owl:equivalentClass	equivalent to	UBERON:0001914	colostrum
NCIT:C120671	Humeral Shaft	owl:equivalentClass	equivalent to	UBERON:0004652	humerus diaphysis
NCIT:C12731	Humerus	owl:equivalentClass	equivalent to	UBERON:0000976	humerus
NCIT:C32746	Hyaline Cartilage	owl:equivalentClass	equivalent to	UBERON:0001994	hyaline cartilage tissue
NCIT:C32750	Hymen	owl:equivalentClass	equivalent to	UBERON:0001346	vaginal hymen
NCIT:C32751	Hyoepiglottic Ligament	owl:equivalentClass	equivalent to	UBERON:0011311	hyoepiglottic ligament
NCIT:C53161	Hyoglossus Muscle	owl:equivalentClass	equivalent to	UBERON:0001572	hyoglossus muscle
NCIT:C32752	Hyoid Bone	owl:equivalentClass	equivalent to	UBERON:0001685	hyoid bone
NCIT:C32753	Hyoid Muscle	owl:equivalentClass	equivalent to	UBERON:0005493	hyoid muscle
NCIT:C34190	Hypoblast	owl:equivalentClass	equivalent to	UBERON:0008776	inner cell mass derived hypoblast
NCIT:C12732	Hypoglossal Nerve	owl:equivalentClass	equivalent to	UBERON:0001650	hypoglossal nerve
NCIT:C12246	Hypopharynx	owl:equivalentClass	equivalent to	UBERON:0001051	hypopharynx
NCIT:C32759	Hypothalamohypophyseal Portal System	owl:equivalentClass	equivalent to	UBERON:0009976	hypothalamo-hypophyseal system
NCIT:C12458	Hypothalamus	owl:equivalentClass	equivalent to	UBERON:0001898	hypothalamus
NCIT:C53046	Ileal Vein	owl:equivalentClass	equivalent to	UBERON:0001217	ileal vein
NCIT:C13066	Ileocecal Valve	owl:equivalentClass	equivalent to	UBERON:0000569	ileocecal valve
NCIT:C53047	Ileocolic Vein	owl:equivalentClass	equivalent to	UBERON:0001219	ileocolic vein
NCIT:C12387	Ileum	owl:equivalentClass	equivalent to	UBERON:0002116	ileum
NCIT:C12733	Iliac Artery	owl:equivalentClass	equivalent to	UBERON:0005609	iliac artery
NCIT:C103818	Iliac Crest	owl:equivalentClass	equivalent to	UBERON:0014437	iliac crest
NCIT:C103454	Iliac Fossa	owl:equivalentClass	equivalent to	UBERON:0011015	iliac fossa
NCIT:C12734	Iliac Vein	owl:equivalentClass	equivalent to	UBERON:0005610	iliac vein
NCIT:C32762	Iliacus	owl:equivalentClass	equivalent to	UBERON:0001369	iliacus muscle
NCIT:C52859	Iliolumbar Artery	owl:equivalentClass	equivalent to	UBERON:0001313	iliolumbar artery
NCIT:C53048	Iliolumbar Vein	owl:equivalentClass	equivalent to	UBERON:0001320	iliolumbar vein
NCIT:C32764	Iliopsoas Muscle	owl:equivalentClass	equivalent to	UBERON:0001999	iliopsoas
NCIT:C32765	Ilium	owl:equivalentClass	equivalent to	UBERON:0001273	ilium
NCIT:C12735	Immune System	owl:equivalentClass	equivalent to	UBERON:0002405	immune system
NCIT:C32769	Incisor	owl:equivalentClass	equivalent to	UBERON:0001098	incisor tooth
NCIT:C32770	Incus	owl:equivalentClass	equivalent to	UBERON:0001688	incus bone
NCIT:C34192	Indifferent Gonad	owl:equivalentClass	equivalent to	UBERON:0009117	indifferent gonad
NCIT:C92211	Inferior Cervical Ganglion	owl:equivalentClass	equivalent to	UBERON:0002440	inferior cervical ganglion
NCIT:C52861	Inferior Epigastric Artery	owl:equivalentClass	equivalent to	UBERON:0001354	inferior epigastric artery
NCIT:C32434	Inferior Epigastric Vein	owl:equivalentClass	equivalent to	UBERON:0007154	inferior epigastric vein
NCIT:C32774	Inferior Frontal Gyrus	owl:equivalentClass	equivalent to	UBERON:0002998	inferior frontal gyrus
NCIT:C32776	Inferior Frontal Sulcus	owl:equivalentClass	equivalent to	UBERON:0002761	inferior frontal sulcus
NCIT:C52721	Inferior Hypogastric Nerve Plexus	owl:equivalentClass	equivalent to	UBERON:0002014	inferior hypogastric nerve plexus
NCIT:C32777	Inferior Hypophyseal Artery	owl:equivalentClass	equivalent to	UBERON:0035492	inferior hypophysial artery
NCIT:C32780	Inferior Mesenteric Artery	owl:equivalentClass	equivalent to	UBERON:0001183	inferior mesenteric artery
NCIT:C32782	Inferior Mesenteric Vein	owl:equivalentClass	equivalent to	UBERON:0001215	inferior mesenteric vein
NCIT:C53049	Inferior Palpebral Vein	owl:equivalentClass	equivalent to	UBERON:0002459	inferior palpebral vein
NCIT:C32786	Inferior Pancreatico-Duodenal Artery	owl:equivalentClass	equivalent to	UBERON:0001195	inferior pancreaticoduodenal artery
NCIT:C52692	Inferior Pancreatico-Duodenal Vein	owl:equivalentClass	equivalent to	UBERON:0011383	inferior pancreaticoduodenal vein
NCIT:C32787	Inferior Parathyroid Gland	owl:equivalentClass	equivalent to	UBERON:0006755	inferior parathyroid gland
NCIT:C132392	Inferior Pubic Ramus	owl:equivalentClass	equivalent to	UBERON:0014439	inferior pubic ramus
NCIT:C52938	Inferior Rectal Artery	owl:equivalentClass	equivalent to	UBERON:0001357	inferior rectal artery
NCIT:C12514	Inferior Sagittal Sinus	owl:equivalentClass	equivalent to	UBERON:0007152	inferior sagittal sinus
NCIT:C52737	Inferior Suprarenal Artery	owl:equivalentClass	equivalent to	UBERON:0002056	inferior suprarenal artery
NCIT:C32791	Inferior Temporal Gyrus	owl:equivalentClass	equivalent to	UBERON:0002751	inferior temporal gyrus
NCIT:C32793	Inferior Temporal Sulcus	owl:equivalentClass	equivalent to	UBERON:0002969	inferior temporal sulcus
NCIT:C53022	Inferior Thyroid Artery	owl:equivalentClass	equivalent to	UBERON:0007149	inferior thyroid artery
NCIT:C52685	Inferior Vesical Artery	owl:equivalentClass	equivalent to	UBERON:0001311	inferior vesical artery
NCIT:C13090	Inferolateral Surface of the Prostate	owl:equivalentClass	equivalent to	UBERON:0035310	inferolateral surface of prostate
NCIT:C63705	Infraclavicular Lymph Node	owl:equivalentClass	equivalent to	UBERON:0035162	infraclavicular lymph node
NCIT:C25268	Infraclavicular Region	owl:equivalentClass	equivalent to	UBERON:0035168	infraclavicular region
NCIT:C52940	Infraorbital Artery	owl:equivalentClass	equivalent to	UBERON:0004646	infraorbital artery
NCIT:C32797	Infraspinatus	owl:equivalentClass	equivalent to	UBERON:0001477	infraspinatus muscle
NCIT:C93029	Inguinal Canal	owl:equivalentClass	equivalent to	UBERON:0003702	inguinal canal
NCIT:C32801	Inguinal Lymph Node	owl:equivalentClass	equivalent to	UBERON:0001542	inguinal lymph node
NCIT:C12726	Inguinal Region	owl:equivalentClass	equivalent to	UBERON:0008337	inguinal part of abdomen
NCIT:C49564	Inner Canthus	owl:equivalentClass	equivalent to	UBERON:0005611	inner canthus
NCIT:C13740	Inner Cell Mass	owl:equivalentClass	equivalent to	UBERON:0000087	inner cell mass
NCIT:C12499	Inner Ear	owl:equivalentClass	equivalent to	UBERON:0001846	internal ear
NCIT:C32807	Inner Limiting Membrane	owl:equivalentClass	equivalent to	UBERON:0001794	inner limiting layer of retina
NCIT:C32808	Inner Nuclear Layer	owl:equivalentClass	equivalent to	UBERON:0001791	inner nuclear layer of retina
NCIT:C32809	Inner Plexiform Layer	owl:equivalentClass	equivalent to	UBERON:0001795	inner plexiform layer of retina
NCIT:C12907	Integumentary System	owl:equivalentClass	equivalent to	UBERON:0002416	integumental system
NCIT:C32818	Interatrial Septum	owl:equivalentClass	equivalent to	UBERON:0002085	interatrial septum
NCIT:C32820	Intercalated Duct	owl:equivalentClass	equivalent to	UBERON:0014725	intercalated duct
NCIT:C49267	Intercalated Duct of the Pancreas	owl:equivalentClass	equivalent to	UBERON:0014726	intercalated duct of pancreas
NCIT:C32821	Intercostal Artery	owl:equivalentClass	equivalent to	UBERON:0005612	intercostal artery
NCIT:C77652	Intercostal Lymph Node	owl:equivalentClass	equivalent to	UBERON:0012236	intercostal lymph node
NCIT:C32824	Intercostal Muscle	owl:equivalentClass	equivalent to	UBERON:0001111	intercostal muscle
NCIT:C32825	Intercostal Nerve	owl:equivalentClass	equivalent to	UBERON:0003727	intercostal nerve
NCIT:C106201	Interdigital Region	owl:equivalentClass	equivalent to	UBERON:0006012	interdigital region
NCIT:C32826	Interlobular Artery	owl:equivalentClass	equivalent to	UBERON:0004723	interlobular artery
NCIT:C32827	Interlobular Bile Duct	owl:equivalentClass	equivalent to	UBERON:0001246	interlobular bile duct
NCIT:C32828	Interlobular Duct	owl:equivalentClass	equivalent to	UBERON:0014716	interlobular duct
NCIT:C34193	Intermediate Mesoderm	owl:equivalentClass	equivalent to	UBERON:0003064	intermediate mesoderm
NCIT:C32833	Internal Anal Sphincter	owl:equivalentClass	equivalent to	UBERON:0001244	internal anal sphincter
NCIT:C32836	Internal Carotid Artery	owl:equivalentClass	equivalent to	UBERON:0001532	internal carotid artery
NCIT:C32837	Internal Carotid Artery Branch	owl:equivalentClass	equivalent to	UBERON:0035237	branch of internal carotid artery
NCIT:C52746	Internal Carotid Nerve Plexus	owl:equivalentClass	equivalent to	UBERON:0002024	internal carotid nerve plexus
NCIT:C32838	Internal Cerebral Vein	owl:equivalentClass	equivalent to	UBERON:0035152	internal cerebral vein
NCIT:C32842	Internal Elastic Membrane	owl:equivalentClass	equivalent to	UBERON:0011392	blood vessel internal elastic membrane
NCIT:C32845	Internal Iliac Artery	owl:equivalentClass	equivalent to	UBERON:0001309	internal iliac artery
NCIT:C88142	Internal Iliac Lymph Node	owl:equivalentClass	equivalent to	UBERON:0015881	internal iliac lymph node
NCIT:C32847	Internal Iliac Vein	owl:equivalentClass	equivalent to	UBERON:0001317	internal iliac vein
NCIT:C32848	Internal Intercostal Muscle	owl:equivalentClass	equivalent to	UBERON:0002403	internal intercostal muscle
NCIT:C32849	Internal Jugular Vein	owl:equivalentClass	equivalent to	UBERON:0001586	internal jugular vein
NCIT:C32857	Internal Oblique Muscle	owl:equivalentClass	equivalent to	UBERON:0005454	abdominal internal oblique muscle
NCIT:C32854	Internal Thoracic Vein	owl:equivalentClass	equivalent to	UBERON:0001589	internal thoracic vein
NCIT:C101527	Interphalangeal Joint	owl:equivalentClass	equivalent to	UBERON:0006658	interphalangeal joint
NCIT:C32867	Interphalangeal Joint of the Foot	owl:equivalentClass	equivalent to	UBERON:0007721	interphalangeal joint of pes
NCIT:C32868	Interphalangeal Joint of the Hand	owl:equivalentClass	equivalent to	UBERON:0007722	interphalangeal joint of manus
NCIT:C102306	Interphalangeal Thumb Joint	owl:equivalentClass	equivalent to	UBERON:0007723	interphalangeal joint of manual digit 1
NCIT:C120839	Interstitial Fluid	owl:equivalentClass	equivalent to	UBERON:0000913	interstitial fluid
NCIT:C32874	Interventricular Septum	owl:equivalentClass	equivalent to	UBERON:0002094	interventricular septum
NCIT:C49571	Intervertebral Disc	owl:equivalentClass	equivalent to	UBERON:0001066	intervertebral disk
NCIT:C49240	Intestinal Epithelium	owl:equivalentClass	equivalent to	UBERON:0001277	intestinal epithelium
NCIT:C49241	Intestinal Mucosa	owl:equivalentClass	equivalent to	UBERON:0001242	intestinal mucosa
NCIT:C32875	Intestinal Secretion	owl:equivalentClass	equivalent to	UBERON:0002466	intestine secretion
NCIT:C94673	Intestinal Villus	owl:equivalentClass	equivalent to	UBERON:0001213	intestinal villus
NCIT:C12736	Intestine	owl:equivalentClass	equivalent to	UBERON:0000160	intestine
NCIT:C12360	Intra-Abdominal Lymph Node	owl:equivalentClass	equivalent to	UBERON:0002507	abdominal lymph node
NCIT:C34195	Intraembryonic Coelom	owl:equivalentClass	equivalent to	UBERON:0003887	intraembryonic coelom
NCIT:C12677	Intrahepatic Bile Duct	owl:equivalentClass	equivalent to	UBERON:0003704	intrahepatic bile duct
NCIT:C43617	Intrahepatic Bile Duct Epithelium	owl:equivalentClass	equivalent to	UBERON:0004823	intrahepatic bile duct epithelium
NCIT:C32879	Intraparietal Sulcus	owl:equivalentClass	equivalent to	UBERON:0002913	intraparietal sulcus
NCIT:C12930	Intrapulmonary Bronchus	owl:equivalentClass	equivalent to	UBERON:0035767	intrapulmonary bronchus
NCIT:C52706	Intrinsic Tongue Muscle Transverse Component	owl:equivalentClass	equivalent to	UBERON:0008583	transverse muscle of tongue
NCIT:C52708	Intrinsic Tongue Muscle Vertical Component	owl:equivalentClass	equivalent to	UBERON:0008584	vertical muscle of tongue
NCIT:C12737	Iris	owl:equivalentClass	equivalent to	UBERON:0001769	iris
NCIT:C32881	Irregular Bone	owl:equivalentClass	equivalent to	UBERON:0008001	irregular bone
NCIT:C32882	Irregular Dense Connective Tissue	owl:equivalentClass	equivalent to	UBERON:0011822	dense irregular connective tissue
NCIT:C105446	Ischial Tuberosity	owl:equivalentClass	equivalent to	UBERON:0034983	ischial tuberosity
NCIT:C52946	Ischiocavernosus	owl:equivalentClass	equivalent to	UBERON:0001339	ischiocavernosus muscle
NCIT:C32884	Ischium	owl:equivalentClass	equivalent to	UBERON:0001274	ischium
NCIT:C12608	Islet of Langerhans	owl:equivalentClass	equivalent to	UBERON:0000006	islet of Langerhans
NCIT:C48821	Jaw Bone	owl:equivalentClass	equivalent to	UBERON:0012360	bone of jaw
NCIT:C32888	Jaw Joint	owl:equivalentClass	equivalent to	UBERON:0003700	temporomandibular joint
NCIT:C114916	Jaw Region	owl:equivalentClass	equivalent to	UBERON:0011595	jaw region
NCIT:C12388	Jejunum	owl:equivalentClass	equivalent to	UBERON:0002115	jejunum
NCIT:C13044	Joint	owl:equivalentClass	equivalent to	UBERON:0000982	skeletal joint
NCIT:C84388	Joint Capsule	owl:equivalentClass	equivalent to	UBERON:0001484	articular capsule
NCIT:C32890	Joint of the Pelvic Girdle	owl:equivalentClass	equivalent to	UBERON:0011107	synovial joint of pelvic girdle
NCIT:C12496	Jugular Foramen	owl:equivalentClass	equivalent to	UBERON:0005456	jugular foramen
NCIT:C34196	Jugular Lymph Sac	owl:equivalentClass	equivalent to	UBERON:0011765	jugular lymph sac
NCIT:C12738	Jugular Vein	owl:equivalentClass	equivalent to	UBERON:0004711	jugular vein
NCIT:C32891	Juxtaglomerular Apparatus	owl:equivalentClass	equivalent to	UBERON:0002303	juxtaglomerular apparatus
NCIT:C12415	Kidney	owl:equivalentClass	equivalent to	UBERON:0002113	kidney
NCIT:C32894	Kidney Lobe	owl:equivalentClass	equivalent to	UBERON:0009913	renal lobe
NCIT:C32898	Knee Joint	owl:equivalentClass	equivalent to	UBERON:0001485	knee joint
NCIT:C64859	Knee Skin	owl:equivalentClass	equivalent to	UBERON:0001510	skin of knee
NCIT:C32899	L1 Vertebra	owl:equivalentClass	equivalent to	UBERON:0004617	lumbar vertebra 1
NCIT:C32900	L2 Vertebra	owl:equivalentClass	equivalent to	UBERON:0004618	lumbar vertebra 2
NCIT:C32901	L3 Vertebra	owl:equivalentClass	equivalent to	UBERON:0004619	lumbar vertebra 3
NCIT:C32902	L4 Vertebra	owl:equivalentClass	equivalent to	UBERON:0004620	lumbar vertebra 4
NCIT:C32903	L5 Vertebra	owl:equivalentClass	equivalent to	UBERON:0004621	lumbar vertebra 5
NCIT:C52947	Labial Artery	owl:equivalentClass	equivalent to	UBERON:0009657	artery of lip
NCIT:C52559	Labium	owl:equivalentClass	equivalent to	UBERON:0004084	genital labium
NCIT:C12306	Labium Majus	owl:equivalentClass	equivalent to	UBERON:0004085	labium majora
NCIT:C12307	Labium Minus	owl:equivalentClass	equivalent to	UBERON:0004014	labium minora
